annotation_id,conversation_id,tweet_id,clean_text,raw_text,timestamp,message_index,sampling_bucket,writing_style_bucket,intent_label,annotation_status,annotator_notes
dev_00498,2787717,2787706,@115821 FAILS when it comes to delivering a birthday gift card to my daughter - LOST IN TRANSIT &amp; customer service from India waste my time😡 https://t.co/qLg6Ourgmv,@115821 FAILS when it comes to delivering a birthday gift card to my daughter - LOST IN TRANSIT &amp; customer service from India waste my time😡 https://t.co/qLg6Ourgmv,2017-11-21T19:13:53Z,0,seller_or_customer_service,long,delivery_tracking,reviewed,multi-intent; primary outcome selected
dev_00499,2853589,2853590,"Seriously impressed with @115821 customer service. Even on Cyber Monday, I got connected to helpful (aka human!) customer service reps in under a minute. ... There's a reason Amazon is killing it.","Seriously impressed with @115821 customer service. Even on Cyber Monday, I got connected to helpful (aka human!) customer service reps in under a minute. ... There's a reason Amazon is killing it.",2017-11-27T20:40:28Z,0,seller_or_customer_service,long,seller_or_customer_service,reviewed,
dev_00500,182858,182852,@AmazonHelp The number with your customer care is my number where I get SMs. Courier guy insists that he called up other number,@AmazonHelp The number with your customer care is my number where I get SMs. Courier guy insists that he called up other number,2017-10-04T15:56:18Z,24,seller_or_customer_service,medium,delivery_tracking,reviewed,multi-intent; primary outcome selected
dev_00501,256666,256667,"@AmazonHelp customer care is not responding good.If today they will fail to deliver, then for sure I m going to consumer forum.I am tired of following","@AmazonHelp customer care is not responding good.If today they will fail to deliver, then for sure I m going to consumer forum.I am tired of following",2017-10-06T07:03:56Z,7,seller_or_customer_service,medium,seller_or_customer_service,reviewed,
dev_00502,269490,269495,How long does your customer service take to reply a claim? It’s been 24 hours already @117634 I need my reviews back,How long does your customer service take to reply a claim? It’s been 24 hours already @117634 I need my reviews back,2017-10-06T00:59:55Z,0,seller_or_customer_service,medium,seller_or_customer_service,reviewed,
dev_00503,279686,279689,@115851 @115850 @AmazonHelp sir amazon india are not taking cognizance on my complaint and giving shelter to fraud courior boy,@115851 @115850 @AmazonHelp  sir amazon india are not taking cognizance on my complaint and giving shelter to fraud courior boy,2017-10-04T03:43:37Z,0,seller_or_customer_service,medium,seller_or_customer_service,reviewed,multi-intent; primary outcome selected; high-risk language; escalation decision is separate
dev_00504,288191,288193,@AmazonHelp @115850 do you not provide a complaint no after raising an issue? Or confirm the issue is raised? CCE Mr. hemant INFORMED SO,@AmazonHelp @115850 do you not provide a complaint no after raising an issue? Or confirm the issue is raised? CCE Mr. hemant INFORMED SO,2017-10-02T18:43:36Z,0,seller_or_customer_service,medium,seller_or_customer_service,reviewed,high-risk language; escalation decision is separate
dev_00505,310541,310540,@AmazonHelp And neither of your customer service could help at all,@AmazonHelp And neither of your customer service could help at all,2017-10-07T02:32:24Z,3,seller_or_customer_service,medium,seller_or_customer_service,reviewed,
dev_00506,425404,425398,@AmazonHelp How come Raj Choubey claims he is not allowed to call courier agent but the customer care exec I'm speaking to now ASKED ME for the #?,@AmazonHelp How come Raj Choubey claims he is not allowed to call courier agent but the customer care exec I'm speaking to now ASKED ME for the #?,2017-10-10T13:38:03Z,13,seller_or_customer_service,medium,delivery_tracking,reviewed,multi-intent; primary outcome selected
dev_00507,1225155,1214298,@AmazonHelp No! @115821 has been amazing—and your customer service reps too. This is a specific local issue with @115817 and the headaches they’ve caused,@AmazonHelp No! @115821 has been amazing—and your customer service reps too. This is a specific local issue with @115817 and the headaches they’ve caused,2017-10-25T16:15:09Z,4,seller_or_customer_service,medium,seller_or_customer_service,reviewed,high-risk language; escalation decision is separate
dev_00508,1435714,1435711,@115821 what do I do when your customer service chat folks snubs me? They stopped mid conversation.,@115821 what do I do when your customer service chat folks snubs me? They stopped mid conversation.,2017-11-02T14:04:15Z,0,seller_or_customer_service,medium,seller_or_customer_service,reviewed,
dev_00509,1506879,1506870,"@AmazonHelp 2/2 but haven't received it Yet, Customer service rep on Friday said, will get it by saturday today is Tuesday, U guys R frauds to the core","@AmazonHelp 2/2 but haven't received it Yet, Customer service rep on Friday said, will get it by saturday today is Tuesday, U guys R frauds to  the core",2017-10-16T23:42:46Z,3,seller_or_customer_service,medium,seller_or_customer_service,reviewed,multi-intent; primary outcome selected; high-risk language; escalation decision is separate
dev_00510,1561564,1561565,@115830 you literally have the worst customer service in the world.,@115830 you literally have the worst customer service in the world.,2017-10-28T21:51:39Z,0,seller_or_customer_service,medium,seller_or_customer_service,reviewed,
dev_00511,1745028,1745022,So upset that after 2 weeks I still haven't got the parcel I paid for from @57652 @115830 @127161 terrible customer service :(,So upset that after 2 weeks I still haven't got the parcel I paid for from @57652 @115830 @127161 terrible customer service :(,2017-11-07T14:48:47Z,0,seller_or_customer_service,medium,delivery_tracking,reviewed,multi-intent; primary outcome selected
dev_00512,1850382,1850376,What happened to @115821 @AmazonHelp - where are the good old days of outstanding customer service? #amazon-fooling-around customers.,What happened to @115821 @AmazonHelp - where are the good old days of outstanding customer service? #amazon-fooling-around customers.,2017-10-29T00:56:40Z,0,seller_or_customer_service,medium,seller_or_customer_service,reviewed,
dev_00513,2278373,2278374,@AmazonHelp i am following amzaon regarding this issue since yesterday .but not getting support .if something went wrong .amazon is responsible for this,@AmazonHelp i am following amzaon regarding this issue since yesterday .but not getting support .if something went wrong .amazon is responsible for this,2017-11-11T15:42:36Z,0,seller_or_customer_service,medium,seller_or_customer_service,reviewed,high-risk language; escalation decision is separate
dev_00514,2526949,2526949,"@AmazonHelp What's going on? Getting the runaround from your ""customer service"" and tech support people for over two weeks.","@AmazonHelp What's going on? Getting the runaround from your ""customer service"" and tech support people for over two weeks.",2017-11-16T05:14:48Z,2,seller_or_customer_service,medium,seller_or_customer_service,reviewed,
dev_00515,2557183,2557184,@115821 I am trying to contact your customer services team but phon call disconnected in between why? ???,@115821 I am trying to contact your customer services team but phon call disconnected in between why? ???,2017-11-16T15:52:51Z,0,seller_or_customer_service,medium,seller_or_customer_service,reviewed,
dev_00516,2616325,2616322,@AmazonHelp I try every step under call Customer service. But every time call ended your side.,@AmazonHelp I try every step under call Customer service. But every time call ended your side.,2017-11-17T14:45:49Z,19,seller_or_customer_service,medium,seller_or_customer_service,reviewed,
dev_00517,2628864,2628866,"@119076 @115817 Had this happen before. You can get it from their Customer Care Center: 8440 Ardwick Ardmore Rd Landover, MD 20785","@119076 @115817 Had this happen before. You can get it from their Customer Care Center: 8440 Ardwick Ardmore Rd Landover, MD 20785",2017-11-17T17:20:03Z,1,seller_or_customer_service,medium,seller_or_customer_service,reviewed,
dev_00518,2703118,2703119,@AmazonHelp iPhone X support on the kindle app?????,@AmazonHelp iPhone X support on the kindle app?????,2017-11-19T21:50:51Z,0,seller_or_customer_service,medium,product_or_listing,reviewed,multi-intent; primary outcome selected
dev_00519,2866090,2866091,@115821 customer service is the best!! So much love for this company 💚💚,@115821 customer service is the best!! So much love for this company 💚💚,2017-11-28T00:21:35Z,0,seller_or_customer_service,medium,seller_or_customer_service,reviewed,
dev_00520,222628,222634,@115821 Customer Service sucks.,@115821 Customer Service sucks.,2017-10-04T04:32:51Z,0,seller_or_customer_service,short,seller_or_customer_service,reviewed,
dev_00521,440959,440953,@AmazonHelp They are not supporting.,@AmazonHelp They are not supporting.,2017-10-18T16:10:45Z,4,seller_or_customer_service,short,seller_or_customer_service,reviewed,
dev_00522,469428,469432,@AmazonHelp Where is your support center,@AmazonHelp Where is your support center,2017-12-03T09:44:56Z,5,seller_or_customer_service,short,seller_or_customer_service,reviewed,
dev_00523,836478,836479,Worst customer service by #AmazonIndia..,Worst customer service by #AmazonIndia..,2017-10-13T09:14:25Z,0,seller_or_customer_service,short,seller_or_customer_service,reviewed,
dev_00524,865833,865830,Worst customer service @115850,Worst customer service @115850,2017-11-20T07:17:09Z,0,seller_or_customer_service,short,seller_or_customer_service,reviewed,
dev_00525,963284,963279,@115821 your customer service sucks.,@115821 your customer service sucks.,2017-10-14T03:24:38Z,0,seller_or_customer_service,short,seller_or_customer_service,reviewed,
dev_00526,965810,965811,@115850 pls share customer care number,@115850  pls share customer care number,2017-10-14T03:15:42Z,0,seller_or_customer_service,short,seller_or_customer_service,reviewed,
dev_00527,1387360,1387353,@115821 How to call amazon customer care,@115821 How to call amazon customer care,2017-10-16T15:34:53Z,0,seller_or_customer_service,short,seller_or_customer_service,reviewed,
dev_00528,1497249,1497248,"@119625 Customer care number, please.","@119625 Customer care number, please.",2017-11-03T12:36:31Z,0,seller_or_customer_service,short,seller_or_customer_service,reviewed,
dev_00529,1911073,1911068,@AmazonHelp I talked to customer service,@AmazonHelp I talked to customer service,2017-10-29T05:14:13Z,2,seller_or_customer_service,short,seller_or_customer_service,reviewed,
dev_00530,1973424,1973426,@115850 not good customer service,@115850 not good customer service,2017-10-18T17:40:09Z,0,seller_or_customer_service,short,seller_or_customer_service,reviewed,
dev_00531,2179746,2179744,@115940 @hulu_support @AmazonHelp,@115940 @hulu_support @AmazonHelp,2017-10-29T04:31:01Z,1,seller_or_customer_service,short,seller_or_customer_service,reviewed,
dev_00532,2318685,2318686,@115825 iPhone X support coming?,@115825 iPhone X support coming?,2017-11-13T11:20:41Z,0,seller_or_customer_service,short,product_or_listing,reviewed,multi-intent; primary outcome selected
dev_00533,2336090,2336091,@115821 your customer service is 💯🤙🏻,@115821 your customer service is 💯🤙🏻,2017-10-20T03:13:38Z,0,seller_or_customer_service,short,seller_or_customer_service,reviewed,
dev_00534,2490671,2488521,@116090 @115833 French support please,@116090 @115833 French support please,2017-11-15T16:48:36Z,1,seller_or_customer_service,short,seller_or_customer_service,reviewed,
